,index,canto_coding_id,region,division,subregion,area_kingdom,culture,lat,lng,cv_1,cv_2,cv_3,cv_4,cv_5,cv_6,cv_7,cv_8,cv_9,cv_10,cv_11,cv_12,cv_13,cv_14,cv_15,cv_16,cv_17,cv_18,cv_19,cv_20,cv_21,cv_22,cv_23,cv_24,cv_25,cv_26,cv_27,cv_28,cv_29,cv_30,cv_31,cv_32,cv_33,cv_34,cv_35,cv_36,cv_37
3656,0,9966,Oceania,Melanesia,Papua New Guinea,Sandaun Prov,Biami,-3.71,141.68,0.77,0.08,0.08,1.0,1.0,1.0,0.08,0.08,0.08,0.54,0.92,1.0,0.08,0.08,0.85,0.62,0.77,0.38,0.19,0.77,0.77,0.62,1.0,0.85,0.77,1.0,0.08,0.69,0.54,0.54,1.0,0.77,0.46,0.77,0.77,0.54,0.77
3657,0,9967,Oceania,Melanesia,Papua New Guinea,Sandaun Prov,Biami,-3.71,141.68,0.73,0.08,0.08,1.0,0.77,0.77,0.08,0.08,0.08,0.77,0.85,0.23,0.08,0.08,0.69,0.46,1.0,0.62,0.08,0.54,0.77,0.62,1.0,0.69,0.54,0.69,0.08,0.69,0.54,0.77,1.0,0.77,0.62,0.77,0.77,0.54,0.77
3658,0,957,Oceania,Melanesia,Papua New Guinea,Sandaun Prov,Dumo,-2.68,141.29,0.46,0.69,0.46,0.54,0.54,0.77,0.54,1.0,0.54,0.54,0.85,0.23,0.35,0.23,0.69,0.85,0.08,1.0,0.08,0.54,0.77,0.08,0.77,0.69,0.54,0.69,1.0,0.38,0.54,0.54,0.54,0.54,0.23,0.08,0.31,0.31,0.77
3659,0,866,Oceania,Melanesia,Papua New Guinea,Sandaun Prov,Numugenan,-3.15,142.36,0.15,0.08,0.08,0.31,0.08,0.08,0.08,0.08,0.08,0.54,0.85,0.08,0.08,0.08,0.69,0.08,0.77,0.08,0.08,0.08,0.54,0.08,1.0,0.38,0.31,0.69,1.0,0.38,0.54,0.54,1.0,0.77,0.23,0.08,0.54,0.77,1.0
3660,0,9654,Oceania,Melanesia,Papua New Guinea,"South Fly Dist, Western Prov",Bine,-8.37,141.53,0.15,0.62,0.15,0.31,0.08,0.08,0.31,0.08,0.08,0.77,0.85,0.08,0.23,0.08,0.69,0.38,0.77,0.62,0.31,0.54,0.54,0.08,1.0,0.69,0.77,0.38,1.0,0.69,0.54,0.77,1.0,0.42,0.46,0.31,0.31,0.31,0.54
3661,0,9655,Oceania,Melanesia,Papua New Guinea,"South Fly Dist, Western Prov",Bine,-9.07,143.21,0.46,0.23,0.46,0.54,0.77,0.77,0.54,0.31,0.77,0.77,0.85,0.23,0.23,0.23,0.85,0.92,0.31,1.0,0.31,0.54,0.77,0.08,1.0,0.38,0.54,1.0,1.0,0.69,0.54,0.77,1.0,0.54,0.62,0.77,0.54,0.54,0.31
3662,0,9656,Oceania,Melanesia,Papua New Guinea,"South Fly Dist, Western Prov",Bine,-9.07,143.21,0.15,0.08,0.08,0.31,0.08,0.08,0.08,0.08,0.08,0.77,0.85,0.08,0.08,0.08,0.69,0.77,0.77,1.0,0.0,0.31,0.77,0.08,1.0,0.85,0.31,0.69,0.08,1.0,1.0,0.77,1.0,0.77,0.62,0.54,0.31,0.54,0.31
3663,0,9647,Oceania,Melanesia,Papua New Guinea,"South Fly Dist, Western Prov",Gizra,-9.07,143.2,0.46,0.08,0.08,1.0,1.0,1.0,0.08,0.08,0.08,0.77,0.69,1.0,0.08,0.08,0.69,0.92,0.77,1.0,0.08,0.77,0.77,1.0,1.0,0.85,0.31,1.0,0.08,0.69,1.0,0.77,1.0,1.0,0.62,0.54,0.31,0.77,0.31
3664,0,9648,Oceania,Melanesia,Papua New Guinea,"South Fly Dist, Western Prov",Gizra,-9.07,143.2,0.46,1.0,0.92,1.0,0.77,0.77,0.54,0.77,0.77,0.54,0.46,0.23,0.23,0.54,0.69,0.92,0.31,0.85,0.85,1.0,0.54,1.0,0.77,0.85,0.77,1.0,1.0,0.69,0.54,0.54,1.0,0.77,0.62,0.54,0.54,0.31,0.31
3665,0,9649,Oceania,Melanesia,Papua New Guinea,"South Fly Dist, Western Prov",Gizra,-9.07,143.2,0.62,0.08,0.08,0.54,0.54,0.54,0.08,0.08,0.08,0.77,1.0,0.23,0.08,0.08,0.69,0.92,0.54,1.0,0.31,0.54,0.77,0.08,0.77,0.38,0.42,0.08,0.08,0.38,0.08,0.77,1.0,0.54,0.62,0.77,0.31,0.77,0.77
3666,0,9650,Oceania,Melanesia,Papua New Guinea,"South Fly Dist, Western Prov",Gizra,-9.07,143.2,0.46,0.08,0.08,1.0,0.77,0.77,0.08,0.08,0.08,0.77,0.85,0.23,0.08,0.08,0.69,0.92,0.31,1.0,0.69,0.77,0.77,0.23,1.0,0.69,0.31,1.0,0.08,0.69,0.54,0.77,1.0,1.0,0.62,0.54,0.77,0.54,0.54
3667,0,9651,Oceania,Melanesia,Papua New Guinea,"South Fly Dist, Western Prov",Gizra,-9.07,143.2,0.46,0.23,0.85,1.0,0.77,0.77,0.54,0.54,1.0,0.54,0.85,0.23,0.23,0.54,0.69,0.92,0.19,0.85,0.31,0.54,0.54,1.0,1.0,0.85,0.31,1.0,1.0,0.69,1.0,0.54,1.0,0.54,0.46,0.54,0.77,0.77,0.54
3668,0,9652,Oceania,Melanesia,Papua New Guinea,"South Fly Dist, Western Prov",Gizra,-9.07,143.2,0.46,0.08,0.08,0.54,0.54,0.54,0.08,0.08,0.08,0.31,1.0,0.23,0.08,0.08,0.38,0.85,0.42,0.85,0.08,0.54,0.54,0.08,1.0,0.69,0.31,0.08,0.08,0.69,0.54,0.31,1.0,0.77,0.46,0.54,0.08,0.77,0.54
3669,0,9653,Oceania,Melanesia,Papua New Guinea,"South Fly Dist, Western Prov",Gizra,-9.07,143.2,0.15,0.08,0.08,0.31,0.08,0.08,0.08,0.08,0.08,1.0,0.85,0.08,0.08,0.08,0.69,0.85,0.42,0.92,0.08,0.08,0.08,0.08,1.0,0.69,0.54,0.69,0.08,1.0,1.0,1.0,1.0,0.54,0.62,0.31,0.31,0.31,0.31
3670,0,52,Oceania,Melanesia,Papua New Guinea,"South Fly Dist, Western Prov",Kiwai,-8.54,143.45,0.46,0.15,0.15,1.0,0.77,1.0,0.31,0.08,0.08,0.31,0.85,0.23,0.46,0.08,1.0,0.85,0.08,1.0,0.85,0.77,0.54,0.77,0.77,0.23,0.31,1.0,1.0,0.69,0.54,0.31,1.0,1.0,0.77,0.54,0.54,1.0,0.77
3671,0,9086,Oceania,Melanesia,Papua New Guinea,Southern Highlands Prov,Bosavi,-6.31,143.95,0.88,0.69,0.42,0.88,1.0,0.31,0.77,1.0,0.31,0.77,0.92,1.0,1.0,0.38,0.85,1.0,0.88,0.85,0.31,0.77,0.77,1.0,1.0,0.85,0.77,0.08,0.08,0.38,0.08,0.77,0.08,0.31,0.81,1.0,1.0,0.77,1.0
3672,0,9087,Oceania,Melanesia,Papua New Guinea,Southern Highlands Prov,Bosavi,-6.31,143.95,0.15,0.62,0.31,0.31,0.08,0.08,0.31,1.0,0.31,0.77,0.85,0.08,0.23,0.38,0.85,0.62,1.0,1.0,0.08,0.31,0.77,0.08,1.0,0.85,0.31,0.69,0.69,0.69,0.54,0.77,1.0,0.54,0.46,0.54,0.77,0.77,0.54
3673,0,9088,Oceania,Melanesia,Papua New Guinea,Southern Highlands Prov,Bosavi,-6.31,143.95,0.77,0.08,0.08,1.0,1.0,0.77,0.08,0.08,0.08,0.77,0.85,1.0,0.08,0.08,0.69,0.85,0.88,1.0,0.08,0.54,0.77,1.0,1.0,0.85,0.31,0.38,1.0,0.69,1.0,0.77,1.0,0.54,0.46,0.54,0.54,0.77,0.54
3674,0,9089,Oceania,Melanesia,Papua New Guinea,Southern Highlands Prov,Bosavi,-6.31,143.95,0.77,0.08,0.0,1.0,1.0,0.77,0.08,0.08,0.08,0.77,0.85,1.0,0.08,0.08,0.85,0.77,0.77,1.0,0.08,0.54,0.77,1.0,1.0,0.69,0.31,0.38,1.0,0.69,1.0,0.77,1.0,0.54,0.46,0.31,0.54,0.77,0.77
3675,0,9090,Oceania,Melanesia,Papua New Guinea,Southern Highlands Prov,Bosavi,-6.31,143.95,0.38,0.69,0.46,0.54,0.77,0.31,0.54,0.54,0.54,0.77,0.85,0.23,0.35,0.54,0.69,0.69,0.77,0.85,0.31,0.54,0.77,0.08,1.0,0.69,0.42,0.69,0.69,0.38,0.54,0.77,1.0,0.77,0.62,0.54,0.54,0.54,0.77
3676,0,9091,Oceania,Melanesia,Papua New Guinea,Southern Highlands Prov,Bosavi,-6.31,143.95,0.46,0.69,0.38,0.77,0.77,0.31,0.77,0.54,0.54,0.77,0.85,0.31,0.35,0.31,0.69,0.69,0.77,0.85,0.69,0.31,0.77,0.08,1.0,0.69,0.42,0.38,0.38,0.38,1.0,0.77,1.0,0.54,0.62,0.77,0.77,0.77,0.77
3677,0,9092,Oceania,Melanesia,Papua New Guinea,Southern Highlands Prov,Bosavi,-6.31,143.95,0.77,0.69,0.38,1.0,0.77,0.77,0.77,0.54,0.54,1.0,0.85,1.0,0.35,0.38,0.69,0.92,0.77,1.0,0.08,0.54,0.54,1.0,1.0,0.69,0.31,0.69,0.69,0.38,0.54,1.0,1.0,0.77,0.62,0.54,0.54,0.77,0.77
3678,0,9093,Oceania,Melanesia,Papua New Guinea,Southern Highlands Prov,Bosavi,-6.31,143.95,0.46,0.69,0.5,0.54,0.77,0.54,0.54,0.54,0.54,1.0,0.85,0.38,0.0,0.46,0.85,0.92,0.54,1.0,0.08,0.54,0.54,0.08,0.77,0.38,0.31,0.69,0.69,0.38,0.54,1.0,1.0,0.54,0.62,0.54,0.77,0.77,0.77
3679,0,9094,Oceania,Melanesia,Papua New Guinea,Southern Highlands Prov,Bosavi,-6.31,143.95,0.77,0.62,0.46,1.0,0.77,0.77,0.54,1.0,0.54,0.54,1.0,1.0,0.23,0.23,0.69,0.92,0.88,0.85,0.69,0.31,0.77,1.0,1.0,0.85,0.31,0.08,0.69,0.38,1.0,0.54,1.0,0.54,0.46,0.77,0.54,0.77,0.77
3680,0,9095,Oceania,Melanesia,Papua New Guinea,Southern Highlands Prov,Bosavi,-6.31,143.95,0.77,0.23,0.46,1.0,1.0,0.54,0.54,1.0,0.54,1.0,0.85,1.0,0.46,0.23,0.85,0.46,0.88,0.62,0.08,0.54,0.77,1.0,1.0,0.69,0.31,0.69,0.69,0.38,0.54,1.0,1.0,0.54,0.62,0.77,0.77,1.0,1.0
3681,0,9096,Oceania,Melanesia,Papua New Guinea,Southern Highlands Prov,Bosavi,-6.31,143.95,0.77,0.15,0.85,1.0,0.54,0.54,1.0,1.0,1.0,0.77,0.92,1.0,0.35,0.69,1.0,0.46,0.77,0.38,0.08,0.54,0.54,0.77,1.0,1.0,0.77,1.0,1.0,0.69,0.54,0.77,0.54,0.42,0.46,0.31,0.77,0.31,0.77
3682,0,9097,Oceania,Melanesia,Papua New Guinea,Southern Highlands Prov,Bosavi,-6.31,143.95,0.77,0.69,0.62,1.0,0.77,0.54,0.54,0.54,0.31,0.77,1.0,1.0,0.35,0.23,0.69,0.69,0.88,0.85,0.08,0.54,0.54,1.0,1.0,0.69,0.42,1.0,1.0,0.69,0.54,0.77,1.0,0.54,0.62,0.54,0.54,0.77,0.77
3683,0,9098,Oceania,Melanesia,Papua New Guinea,Southern Highlands Prov,Bosavi,-6.31,143.95,0.77,0.81,0.62,1.0,0.54,0.54,0.54,0.54,0.54,0.54,0.85,1.0,0.23,0.23,0.69,0.85,1.0,1.0,0.08,0.31,0.77,1.0,1.0,0.69,0.31,0.69,0.69,1.0,1.0,0.54,1.0,0.0,0.46,0.54,0.54,0.54,0.77
3684,0,9099,Oceania,Melanesia,Papua New Guinea,Southern Highlands Prov,Bosavi,-6.31,143.95,0.77,0.23,0.46,1.0,0.77,1.0,0.54,0.54,0.31,0.77,0.85,1.0,0.23,0.23,0.69,0.69,1.0,1.0,0.08,0.54,0.77,1.0,1.0,0.69,0.31,1.0,0.69,0.69,1.0,0.77,1.0,0.54,0.46,0.54,0.31,0.77,0.77
3685,0,9100,Oceania,Melanesia,Papua New Guinea,Southern Highlands Prov,Bosavi,-6.31,143.95,0.46,0.69,0.54,0.54,0.77,0.31,0.54,0.77,0.54,0.77,1.0,0.23,0.23,0.23,0.85,0.92,0.54,1.0,0.08,0.54,0.77,0.08,0.77,0.38,0.54,0.08,0.69,0.38,0.54,0.77,1.0,0.77,0.62,0.77,0.77,0.77,0.77
3686,0,30096,Oceania,Melanesia,Papua New Guinea,Southern Highlands Prov,Bosavi,-6.61,142.82,0.77,0.23,0.46,0.54,1.0,1.0,1.0,1.0,1.0,0.77,0.46,0.23,0.35,0.54,0.08,0.77,0.77,1.0,0.08,0.54,1.0,0.08,1.0,0.85,0.54,1.0,1.0,0.69,1.0,0.77,1.0,0.54,0.77,1.0,1.0,0.54,0.77
3687,0,30097,Oceania,Melanesia,Papua New Guinea,Southern Highlands Prov,Bosavi,-6.61,142.82,0.62,0.23,0.92,0.54,0.77,1.0,1.0,1.0,1.0,0.77,0.46,0.23,0.69,0.54,0.69,0.23,0.77,0.08,0.69,0.54,0.77,0.08,1.0,0.85,0.54,1.0,1.0,0.69,1.0,0.77,1.0,0.54,0.46,0.54,0.77,0.54,0.77
3688,0,30098,Oceania,Melanesia,Papua New Guinea,Southern Highlands Prov,Bosavi,-6.61,142.82,0.69,0.23,0.46,0.54,0.77,1.0,0.54,1.0,1.0,1.0,0.46,0.23,0.23,0.23,0.69,0.92,1.0,1.0,1.0,0.31,0.77,0.08,1.0,0.85,0.54,1.0,1.0,1.0,0.54,1.0,1.0,0.54,0.62,0.54,1.0,0.77,0.77
3689,0,30099,Oceania,Melanesia,Papua New Guinea,Southern Highlands Prov,Bosavi,-6.61,142.82,0.77,0.23,0.46,0.54,1.0,1.0,0.54,1.0,1.0,0.77,0.46,0.23,0.23,0.23,0.69,0.54,1.0,0.54,0.69,0.54,0.77,0.08,1.0,0.85,0.77,1.0,1.0,1.0,0.54,0.77,1.0,0.54,0.77,0.77,1.0,0.31,0.77
3690,0,30100,Oceania,Melanesia,Papua New Guinea,Southern Highlands Prov,Bosavi,-6.61,142.82,0.62,0.62,0.62,0.54,0.77,1.0,0.77,0.54,0.31,1.0,0.46,0.23,0.23,0.38,0.69,0.92,0.77,1.0,0.69,0.31,0.77,0.08,1.0,0.69,0.54,1.0,1.0,1.0,1.0,1.0,1.0,0.54,0.46,0.54,1.0,0.77,0.77
3691,0,2004,Oceania,Melanesia,Papua New Guinea,Southern Highlands Prov,Kakoli,-5.8,144.68,0.46,0.08,0.08,0.54,1.0,1.0,0.08,0.08,0.08,1.0,0.46,0.23,0.08,0.08,0.69,0.92,0.08,1.0,0.08,0.08,0.31,0.08,1.0,0.85,1.0,0.69,1.0,0.69,1.0,1.0,1.0,0.54,0.77,1.0,1.0,1.0,1.0
3692,0,2005,Oceania,Melanesia,Papua New Guinea,Southern Highlands Prov,Kakoli,-5.8,144.68,0.69,0.08,0.08,0.54,0.77,0.77,0.08,0.08,0.08,0.77,0.46,0.23,0.08,0.08,0.69,0.92,0.54,1.0,0.08,0.31,0.54,0.08,1.0,0.69,1.0,1.0,1.0,0.69,1.0,0.77,1.0,0.31,0.62,0.42,0.31,0.31,0.54
3693,0,2006,Oceania,Melanesia,Papua New Guinea,Southern Highlands Prov,Kakoli,-5.8,144.68,0.46,0.23,0.46,0.54,0.54,0.54,0.54,1.0,0.77,0.77,0.46,0.23,0.23,0.23,1.0,0.08,0.54,0.23,0.08,0.31,0.77,0.08,1.0,0.38,1.0,0.69,1.0,0.38,1.0,0.77,0.54,0.54,0.62,0.54,0.31,0.31,0.77
3694,0,2007,Oceania,Melanesia,Papua New Guinea,Southern Highlands Prov,Kakoli,-5.8,144.68,0.46,0.08,0.08,0.54,0.54,0.54,0.08,0.08,0.08,0.77,1.0,0.23,0.08,0.08,0.69,0.77,0.77,0.85,0.31,0.31,0.31,0.08,1.0,0.38,0.77,0.08,1.0,0.38,1.0,0.77,1.0,0.54,0.62,0.31,0.31,0.77,0.77
3695,0,2008,Oceania,Melanesia,Papua New Guinea,Southern Highlands Prov,Kakoli,-5.8,144.68,0.92,0.08,0.08,1.0,1.0,1.0,0.08,0.08,0.08,0.77,0.92,0.38,0.08,0.08,0.69,0.92,0.54,1.0,0.19,0.31,0.54,0.23,1.0,0.38,1.0,1.0,1.0,1.0,1.0,0.77,1.0,0.54,0.77,1.0,1.0,0.31,0.77
3696,0,2010,Oceania,Melanesia,Papua New Guinea,Southern Highlands Prov,Kakoli,-5.8,144.68,0.35,0.08,0.08,0.54,0.77,0.77,0.08,0.08,0.08,0.77,0.85,0.23,0.08,0.08,0.69,0.85,0.77,0.85,0.08,0.31,0.54,0.08,1.0,0.38,0.77,0.69,1.0,0.69,1.0,0.77,1.0,0.54,0.62,0.31,0.31,0.54,1.0
3697,0,2011,Oceania,Melanesia,Papua New Guinea,Southern Highlands Prov,Kakoli,-5.8,144.68,0.38,0.08,0.08,0.54,0.77,0.54,0.08,0.08,0.08,0.77,0.85,0.23,0.08,0.08,0.08,0.92,0.54,1.0,0.08,0.31,0.54,0.08,1.0,0.38,0.77,0.38,1.0,0.69,1.0,0.77,1.0,0.54,0.62,0.31,0.31,0.77,1.0
3698,0,2012,Oceania,Melanesia,Papua New Guinea,Southern Highlands Prov,Kakoli,-5.8,144.68,0.38,0.08,0.08,0.54,0.54,0.54,0.08,0.08,0.08,0.54,1.0,0.23,0.08,0.08,0.85,0.31,0.54,0.38,0.31,0.31,0.42,0.08,1.0,0.23,0.77,0.08,1.0,0.38,1.0,0.54,1.0,0.54,0.62,0.42,0.42,0.77,0.77
3699,0,2013,Oceania,Melanesia,Papua New Guinea,Southern Highlands Prov,Kakoli,-5.8,144.68,0.62,0.08,0.08,0.54,0.54,0.77,0.08,0.08,0.08,0.77,0.85,0.23,0.08,0.08,0.69,0.85,0.77,1.0,0.08,0.31,0.77,0.08,1.0,0.69,0.54,0.69,1.0,0.69,1.0,0.77,1.0,0.77,0.62,0.54,0.54,0.54,0.54
3700,0,2014,Oceania,Melanesia,Papua New Guinea,Southern Highlands Prov,Kakoli,-5.8,144.68,0.46,0.08,0.08,0.54,0.54,0.31,0.08,0.08,0.08,0.77,0.85,0.23,0.08,0.08,0.69,0.92,0.54,1.0,0.31,0.31,0.54,0.08,1.0,0.38,0.77,0.38,1.0,0.38,0.54,0.77,1.0,0.54,0.62,0.31,0.31,0.77,1.0
3701,0,9554,Oceania,Melanesia,Papua New Guinea,Torricelli Mtns,Wape,-3.71,141.68,0.38,0.23,0.46,0.54,0.77,0.77,0.54,1.0,0.77,0.77,0.85,0.23,0.85,0.23,0.69,0.69,0.77,0.85,0.08,0.08,0.54,0.08,1.0,0.38,0.77,0.69,0.69,1.0,1.0,0.77,1.0,0.54,0.62,0.54,0.54,0.31,1.0
3702,0,9555,Oceania,Melanesia,Papua New Guinea,Torricelli Mtns,Wape,-3.71,141.68,0.35,0.62,0.54,0.54,0.77,0.54,0.77,0.54,0.54,0.77,0.85,0.23,0.23,0.38,0.69,0.85,0.54,1.0,0.69,0.54,0.42,0.08,1.0,0.38,0.54,0.69,0.69,0.38,0.54,0.77,1.0,0.54,0.62,0.54,0.54,0.31,1.0
3703,0,9556,Oceania,Melanesia,Papua New Guinea,Torricelli Mtns,Wape,-3.71,141.68,0.38,0.08,0.08,0.54,0.54,0.54,0.08,0.08,0.08,0.77,0.85,0.23,0.08,0.08,0.69,0.85,0.77,0.85,0.08,0.31,0.31,0.08,1.0,0.38,0.54,0.38,0.08,0.38,0.54,0.77,0.54,0.31,0.81,0.54,0.54,0.54,1.0
3704,0,9557,Oceania,Melanesia,Papua New Guinea,Torricelli Mtns,Wape,-3.71,141.68,0.77,0.62,0.62,0.54,0.54,0.54,0.77,0.54,0.31,0.54,0.92,0.23,0.23,0.38,0.85,0.77,0.31,0.85,0.08,0.31,0.54,0.08,1.0,0.38,0.54,0.38,0.38,0.38,0.54,0.54,1.0,0.31,0.46,0.54,0.54,0.54,1.0
3705,0,9558,Oceania,Melanesia,Papua New Guinea,Torricelli Mtns,Wape,-3.71,141.68,0.54,0.08,0.08,0.88,0.54,0.31,0.08,0.08,0.08,0.77,1.0,0.38,0.08,0.08,0.85,0.77,0.42,0.85,0.31,0.31,0.31,0.62,1.0,0.38,0.77,0.08,0.08,0.38,0.54,0.77,1.0,0.54,0.77,0.77,0.77,0.54,1.0
3706,0,9559,Oceania,Melanesia,Papua New Guinea,Torricelli Mtns,Wape,-3.71,141.68,0.15,0.62,0.15,0.31,0.08,0.08,0.31,0.08,0.08,0.54,0.85,0.08,0.85,0.08,0.85,0.0,0.77,0.62,0.08,0.31,0.31,0.08,1.0,0.38,0.31,0.69,0.69,0.38,0.54,0.54,1.0,0.54,0.46,0.77,0.31,0.77,0.77
3707,0,9560,Oceania,Melanesia,Papua New Guinea,Torricelli Mtns,Wape,-3.71,141.68,0.15,0.08,0.08,0.31,0.08,0.08,0.08,0.08,0.08,0.31,1.0,0.0,0.08,0.08,0.69,0.77,0.42,0.85,0.08,0.31,0.54,0.08,1.0,0.38,0.31,0.08,0.08,1.0,1.0,0.31,1.0,0.54,0.46,0.77,0.77,0.77,0.77
3708,0,9561,Oceania,Melanesia,Papua New Guinea,Torricelli Mtns,Wape,-3.71,141.68,0.15,0.08,0.08,0.31,0.08,0.08,0.08,0.08,0.08,0.54,1.0,0.08,0.08,0.08,0.69,0.77,0.77,0.85,0.08,0.31,0.54,0.08,1.0,0.69,0.31,0.08,0.08,1.0,1.0,0.54,1.0,0.54,0.46,0.77,0.77,0.77,0.54
3709,0,9562,Oceania,Melanesia,Papua New Guinea,Torricelli Mtns,Wape,-3.71,141.68,0.15,0.08,0.08,0.31,0.08,0.08,0.08,0.08,0.08,1.0,1.0,0.08,0.08,0.08,1.0,0.77,0.42,0.85,0.08,0.54,1.0,0.08,1.0,0.23,0.77,0.08,0.08,0.38,0.08,1.0,0.54,0.31,0.62,0.77,0.77,0.31,1.0
3710,0,9563,Oceania,Melanesia,Papua New Guinea,Torricelli Mtns,Wape,-3.71,141.68,0.54,0.62,0.31,0.77,0.54,0.31,0.31,0.08,0.08,0.54,1.0,0.38,1.0,0.08,1.0,0.31,0.77,0.85,0.08,0.54,0.31,0.08,1.0,0.23,0.77,0.08,0.38,0.38,0.54,0.54,0.54,0.54,0.46,0.77,0.77,0.54,1.0
3711,0,4260,Oceania,Melanesia,Papua New Guinea,Trobriand Islands,Trobriand,-8.3,151.0,0.46,0.08,0.08,0.54,0.0,0.54,0.08,0.08,0.08,0.08,0.85,0.23,0.08,0.08,0.08,0.85,0.08,1.0,0.69,0.54,0.54,0.08,0.54,0.38,0.31,0.38,1.0,0.38,0.54,0.08,1.0,0.54,0.46,0.31,0.31,0.77,0.77
3712,0,9952,Oceania,Melanesia,Papua New Guinea,Trobriand Islands,Trobriand,-8.66,150.91,0.46,0.08,0.08,0.77,0.77,0.77,0.08,0.08,0.08,0.77,0.92,0.23,0.08,0.08,0.85,0.62,0.42,0.85,0.08,0.54,0.42,0.08,0.54,0.69,0.31,0.69,0.08,0.38,0.54,0.77,1.0,0.77,1.0,0.31,0.31,1.0,1.0
3713,0,9953,Oceania,Melanesia,Papua New Guinea,Trobriand Islands,Trobriand,-8.66,150.91,0.54,0.08,0.08,0.77,0.54,0.31,0.08,0.08,0.08,0.77,1.0,0.38,0.08,0.08,0.85,0.69,0.77,0.73,0.08,0.54,0.42,0.08,0.54,0.38,0.42,0.08,0.08,0.38,0.08,0.77,1.0,0.54,1.0,0.54,0.31,0.77,0.77
3714,0,9954,Oceania,Melanesia,Papua New Guinea,Trobriand Islands,Trobriand,-8.66,150.91,0.77,0.08,0.08,0.77,0.77,0.77,0.08,0.08,0.08,0.54,0.85,0.23,0.08,0.08,0.85,0.85,0.54,1.0,0.08,0.31,0.31,0.08,0.31,0.38,0.42,0.38,0.08,0.38,0.54,0.54,1.0,0.54,0.46,0.54,0.54,0.54,0.77
3715,0,3537,Oceania,Melanesia,Papua New Guinea,"Wanevinti Mtns, Eastern Highlands Prov",Fore,-6.52,145.61,0.15,0.08,0.08,0.31,0.08,0.08,0.08,0.08,0.08,0.54,0.85,0.08,0.08,0.08,0.69,0.46,0.54,0.62,0.08,0.54,0.54,0.08,1.0,0.69,0.54,0.69,1.0,1.0,1.0,0.54,1.0,0.54,0.62,0.42,0.54,0.54,0.54
3716,0,3538,Oceania,Melanesia,Papua New Guinea,"Wanevinti Mtns, Eastern Highlands Prov",Fore,-6.52,145.61,0.46,0.08,0.08,0.54,0.77,1.0,0.08,0.08,0.08,0.77,0.85,0.23,0.08,0.08,0.69,0.92,0.54,0.85,0.69,0.31,0.77,0.08,1.0,0.85,0.77,0.69,1.0,1.0,1.0,0.77,1.0,0.54,0.62,0.08,0.54,0.54,0.77
3717,0,3539,Oceania,Melanesia,Papua New Guinea,"Wanevinti Mtns, Eastern Highlands Prov",Fore,-6.52,145.61,0.15,0.08,0.08,0.31,0.08,0.08,0.08,0.08,0.08,0.54,0.85,0.08,0.08,0.08,0.69,0.23,0.77,0.62,0.69,0.54,0.54,0.08,1.0,0.69,0.54,0.69,1.0,0.69,1.0,0.54,1.0,0.77,0.46,0.08,0.31,0.54,0.54
3718,0,3540,Oceania,Melanesia,Papua New Guinea,"Wanevinti Mtns, Eastern Highlands Prov",Fore,-6.52,145.61,0.38,0.08,0.08,0.54,0.77,0.54,0.08,0.08,0.08,0.54,0.85,0.23,0.08,0.08,0.08,0.85,0.77,1.0,0.08,0.31,0.54,0.08,1.0,0.38,0.31,0.38,1.0,1.0,1.0,0.54,1.0,0.54,0.62,0.08,0.77,1.0,0.77
3719,0,3541,Oceania,Melanesia,Papua New Guinea,"Wanevinti Mtns, Eastern Highlands Prov",Fore,-6.52,145.61,0.62,0.08,0.08,0.54,0.77,1.0,0.08,0.08,0.08,0.54,0.85,0.23,0.08,0.08,0.69,0.77,0.54,0.38,0.69,0.31,0.54,0.08,1.0,0.85,0.31,0.69,1.0,0.69,0.54,0.54,1.0,0.54,0.62,0.31,1.0,0.42,0.77
3720,0,3542,Oceania,Melanesia,Papua New Guinea,"Wanevinti Mtns, Eastern Highlands Prov",Fore,-6.52,145.61,0.15,0.08,0.08,0.31,0.08,0.08,0.08,0.08,0.08,0.54,1.0,0.08,0.08,0.08,0.69,0.77,0.54,0.85,0.31,0.54,0.77,0.08,1.0,0.23,0.08,0.08,1.0,1.0,0.54,0.54,1.0,0.77,0.77,0.54,1.0,1.0,1.0
3721,0,3543,Oceania,Melanesia,Papua New Guinea,"Wanevinti Mtns, Eastern Highlands Prov",Fore,-6.52,145.61,0.31,0.08,0.08,0.54,1.0,0.31,0.08,0.08,0.08,0.54,0.85,0.23,0.08,0.08,0.69,0.77,0.54,1.0,0.31,0.31,0.77,0.08,1.0,0.38,0.08,1.0,1.0,1.0,1.0,0.54,1.0,0.77,0.77,0.54,0.77,1.0,0.77
3722,0,3544,Oceania,Melanesia,Papua New Guinea,"Wanevinti Mtns, Eastern Highlands Prov",Fore,-6.52,145.61,0.5,0.08,0.08,0.54,1.0,0.31,0.08,0.08,0.08,0.54,0.85,0.23,0.08,0.08,0.69,0.85,0.54,1.0,0.08,0.31,0.77,0.08,1.0,0.38,0.08,0.38,1.0,1.0,1.0,0.54,1.0,0.77,0.46,0.54,0.54,1.0,1.0
