,Unnamed: 0,song_id,Preferred_name,society_id,line_1,line_2,line_3,line_4,line_5,line_6,line_7,line_8,line_9,line_10,line_11,line_12,line_13,line_14,line_15,line_16,line_17,line_18,line_19,line_20,line_21,line_22,line_23,line_24,line_25,line_26,line_27,line_28,line_29,line_30,line_31,line_32,line_33,line_34,line_35,line_36,line_37,orv_1,orv_2,ensemble_value_id,ensemble_value_label,instrument_value_id,instrument_value_label
73,73,1937,Acoli,10099,0.85,1.0,0.85,1.0,0.77,1.0,0.54,0.77,1.0,0.77,0.46,0.23,0.46,0.54,0.69,0.77,0.54,1.0,0.85,0.54,0.77,1.0,1.0,0.85,0.77,1.0,1.0,0.69,0.54,0.77,1.0,0.54,0.62,0.54,0.54,0.54,1.0,7.0,7.0,1.0,All singers play instruments,2.0,1 kind of instrument
74,74,1931,Acoli,10099,0.92,1.0,0.38,0.54,0.77,1.0,1.0,1.0,1.0,0.77,0.46,0.23,0.46,0.85,0.69,0.85,0.31,1.0,0.69,0.54,0.77,0.08,1.0,0.85,0.77,1.0,1.0,1.0,1.0,0.77,1.0,0.31,0.62,0.31,0.54,0.31,0.77,8.0,9.0,1.0,All singers play instruments,3.0,2 kinds of instruments
75,75,1932,Acoli,10099,0.92,1.0,0.92,1.0,0.77,1.0,1.0,0.77,1.0,0.77,0.85,0.23,0.85,0.85,0.69,0.62,0.54,1.0,0.08,0.77,0.77,0.46,1.0,0.69,0.54,1.0,1.0,0.69,0.54,0.77,1.0,0.77,0.62,0.54,0.54,0.54,0.77,7.0,7.0,1.0,All singers play instruments,2.0,1 kind of instrument
76,76,30185,Adamawa Fulani,30045,0.62,0.15,1.0,0.54,0.54,0.77,0.54,1.0,1.0,0.77,0.46,0.23,0.46,0.54,0.69,0.85,0.77,1.0,0.69,0.31,0.77,0.08,1.0,0.38,0.54,1.0,1.0,1.0,1.0,0.77,1.0,0.54,0.23,0.54,1.0,0.54,0.77,2.0,1.0,,,,
77,77,30186,Adamawa Fulani,30045,0.62,0.08,0.08,0.65,0.54,0.77,0.08,0.08,0.08,0.31,1.0,0.31,0.08,0.08,1.0,0.08,0.31,0.08,0.08,0.77,0.31,0.08,0.08,0.38,0.77,0.38,1.0,0.69,0.54,0.31,1.0,0.54,0.23,0.54,0.77,0.31,0.77,2.0,1.0,,,,
78,78,30187,Adamawa Fulani,30045,0.62,0.15,0.38,0.54,0.54,0.77,0.54,0.77,0.77,0.54,0.85,0.23,0.85,0.54,0.69,0.85,0.54,0.85,0.31,0.31,0.77,0.08,0.54,0.69,0.54,1.0,1.0,1.0,1.0,0.54,1.0,0.54,0.23,0.54,1.0,0.54,0.77,2.0,1.0,,,,
79,79,30188,Adamawa Fulani,30045,0.62,0.08,0.08,0.54,1.0,1.0,0.08,0.08,0.08,1.0,0.46,0.23,0.08,0.08,0.69,0.85,1.0,1.0,0.31,0.31,0.77,0.08,1.0,0.85,0.77,1.0,1.0,1.0,1.0,1.0,1.0,0.54,0.62,1.0,1.0,0.31,0.77,2.0,1.0,,,,
80,80,2853,Adi,10077,0.46,0.62,0.15,1.0,0.54,0.77,0.31,0.08,0.08,0.31,1.0,0.23,0.23,0.08,0.69,0.77,0.42,0.85,0.69,0.77,1.0,0.23,0.31,0.38,0.77,0.08,0.38,0.38,0.54,0.31,0.54,0.54,0.23,0.31,0.54,0.54,0.31,5.0,1.0,,,1.0,No instruments
81,81,404,Adi,10077,0.62,0.08,0.08,1.0,0.31,0.54,0.08,0.08,0.08,0.31,0.69,0.23,0.08,0.08,0.69,0.85,0.54,0.85,0.08,0.54,0.54,0.46,0.54,0.38,0.77,0.69,1.0,0.38,0.54,0.31,1.0,0.77,0.46,0.31,0.54,0.54,0.54,4.0,0.0,,,,
82,82,405,Adi,10077,0.62,0.15,0.46,1.0,0.31,0.77,0.54,0.77,0.77,0.31,0.46,0.23,0.23,0.23,1.0,0.54,0.77,1.0,0.08,0.54,0.54,0.62,0.77,0.85,1.0,1.0,1.0,0.69,0.54,0.31,0.54,0.54,0.62,0.08,0.54,0.08,0.54,6.0,2.0,1.0,All singers play instruments,1.0,No instruments
83,83,2854,Adi,10077,0.62,0.15,0.46,0.54,0.77,0.77,0.54,1.0,0.77,0.77,0.46,0.54,0.23,0.23,0.69,0.85,0.77,1.0,0.08,0.54,0.77,0.08,0.54,0.69,0.54,1.0,1.0,1.0,0.54,0.77,1.0,0.77,0.35,0.31,0.54,0.77,0.54,6.0,3.0,1.0,All singers play instruments,1.0,No instruments
84,84,2855,Adi,10077,0.77,0.15,0.46,0.54,0.77,0.77,0.54,1.0,0.77,0.77,0.46,0.23,0.23,0.23,0.69,0.77,0.77,1.0,0.08,0.54,0.77,0.08,0.31,0.38,0.54,1.0,1.0,1.0,0.54,0.77,1.0,0.77,0.35,0.31,0.77,0.77,0.54,6.0,3.0,1.0,All singers play instruments,1.0,No instruments
85,85,2856,Adi,10077,0.77,0.15,0.46,0.54,0.77,0.77,0.54,1.0,0.77,0.77,0.85,0.23,0.23,0.23,0.69,0.46,1.0,0.46,0.08,0.31,0.77,0.08,1.0,0.85,0.54,0.69,1.0,1.0,1.0,0.77,1.0,0.77,0.35,0.31,0.77,0.77,0.54,6.0,3.0,1.0,All singers play instruments,1.0,No instruments
86,86,2852,Adi,10077,0.69,0.62,0.15,1.0,0.77,0.77,0.31,0.08,0.08,0.31,0.46,0.23,0.23,0.08,0.08,0.77,1.0,1.0,0.08,0.31,0.77,0.46,0.31,0.85,0.77,1.0,1.0,0.38,0.54,0.31,0.54,0.42,0.62,0.31,0.54,0.54,0.54,5.0,1.0,,,1.0,No instruments
87,87,9871,Adjari,15798,0.69,0.08,0.08,1.0,0.77,1.0,0.08,0.08,0.08,0.31,0.46,1.0,0.08,0.08,0.69,0.85,0.77,1.0,0.69,0.54,0.54,1.0,1.0,0.69,0.77,1.0,0.08,0.69,1.0,0.31,1.0,0.54,0.62,0.54,0.54,0.31,0.31,6.0,0.0,,,,
88,88,9869,Adjari,15798,0.9,0.08,0.08,1.0,0.77,1.0,0.08,0.08,0.08,0.77,0.46,1.0,0.08,0.08,0.85,0.77,0.31,1.0,0.31,0.88,0.54,1.0,1.0,0.85,1.0,1.0,0.08,0.69,1.0,0.77,0.54,1.0,0.62,0.31,0.31,0.08,1.0,6.0,0.0,,,,
89,89,9870,Adjari,15798,0.9,0.08,0.08,1.0,0.77,0.77,0.08,0.08,0.08,0.77,0.46,1.0,0.23,0.23,0.69,0.88,1.0,1.0,0.31,1.0,0.54,1.0,0.77,1.0,1.0,0.69,0.08,0.69,1.0,0.77,1.0,1.0,0.62,0.31,0.31,0.08,0.54,7.0,7.0,1.0,All singers play instruments,1.0,No instruments
90,90,330,Adouma,14807,0.85,0.08,0.08,1.0,1.0,1.0,0.08,0.08,0.08,0.54,0.85,0.23,0.08,0.08,0.69,0.77,0.54,0.85,0.85,0.31,0.54,0.62,0.77,0.69,0.77,0.38,1.0,0.38,0.54,0.54,0.54,0.54,0.77,0.54,0.54,0.54,0.54,6.0,0.0,,,,
91,91,331,Adouma,14807,0.85,0.08,0.08,1.0,1.0,1.0,0.08,0.08,0.08,0.31,0.85,0.23,0.08,0.08,1.0,0.54,0.77,0.85,0.08,0.54,0.54,0.62,1.0,0.85,0.54,1.0,1.0,0.69,0.54,0.31,1.0,0.77,0.62,0.54,0.31,0.54,0.54,4.0,0.0,,,,
92,92,9547,Adzera,10140,0.38,0.38,0.46,0.54,0.54,0.54,0.54,0.54,0.54,0.77,0.46,0.23,0.23,0.54,0.69,0.38,0.42,0.38,0.31,0.54,0.54,0.08,0.77,0.38,0.54,1.0,1.0,0.69,1.0,0.77,1.0,0.54,0.0,0.77,0.31,0.54,0.0,6.0,6.0,2.0,Most singers play instruments,3.0,2 kinds of instruments
93,93,9548,Adzera,10140,0.46,0.23,0.46,0.54,0.54,0.54,0.54,0.54,0.54,0.77,0.85,0.23,0.23,1.0,0.69,0.85,0.31,0.85,0.69,0.54,0.31,0.08,1.0,0.38,0.42,0.69,1.0,0.38,0.08,0.77,1.0,0.54,0.46,0.31,0.54,0.54,0.77,7.0,4.0,4.0,Some singers play instruments,2.0,1 kind of instrument
94,94,9552,Adzera,10140,0.46,0.23,0.46,0.54,0.77,0.54,0.54,1.0,0.54,0.77,0.46,0.23,0.23,0.23,0.69,0.46,0.77,0.62,0.08,0.54,0.31,0.08,1.0,0.69,0.54,1.0,1.0,0.38,0.54,0.77,0.54,0.42,1.0,0.54,0.77,0.31,1.0,8.0,8.0,1.0,All singers play instruments,1.0,No instruments
95,95,9553,Adzera,10140,0.46,0.23,0.46,0.54,0.54,0.54,0.54,0.54,0.54,1.0,0.85,0.23,0.23,0.23,0.69,0.46,0.77,0.62,0.31,0.77,0.42,0.08,1.0,0.69,0.77,1.0,1.0,0.38,0.54,1.0,0.54,0.42,1.0,0.54,0.42,0.31,1.0,8.0,8.0,1.0,All singers play instruments,1.0,No instruments
96,96,9545,Adzera,10140,0.69,0.69,0.46,0.54,0.77,0.77,0.54,0.54,0.77,0.54,0.85,0.23,0.23,0.54,0.69,0.46,0.77,0.23,0.31,0.54,0.31,0.08,1.0,0.38,0.77,1.0,1.0,0.08,1.0,0.54,1.0,0.54,0.62,0.31,0.54,0.31,1.0,6.0,6.0,3.0,Ensemble 3,3.0,2 kinds of instruments
97,97,9549,Adzera,10140,0.69,0.23,0.46,0.54,0.77,0.54,0.54,0.54,0.54,0.77,0.85,0.23,0.23,0.23,0.85,0.38,0.77,0.62,0.31,0.31,0.54,0.08,1.0,0.85,0.54,0.69,1.0,0.69,1.0,0.77,1.0,0.54,0.62,0.77,0.31,0.42,0.54,6.0,4.0,3.0,Ensemble 3,3.0,2 kinds of instruments
98,98,9546,Adzera,10140,0.77,1.0,0.85,0.54,0.54,0.54,0.54,0.54,0.54,0.77,0.85,0.23,0.85,0.54,0.69,0.85,0.54,1.0,0.69,0.31,0.54,0.08,0.77,0.38,0.54,0.69,1.0,0.69,0.54,0.77,1.0,0.54,0.62,0.31,0.31,0.77,0.77,4.0,4.0,2.0,Most singers play instruments,3.0,2 kinds of instruments
99,99,9551,Adzera,10140,0.92,0.38,0.38,0.54,0.77,0.54,0.54,1.0,0.54,1.0,0.46,0.23,0.23,0.23,0.69,0.46,0.31,0.62,0.0,0.54,0.54,0.08,1.0,0.38,0.77,1.0,1.0,0.38,0.54,1.0,0.54,0.31,1.0,0.54,0.77,0.31,1.0,8.0,8.0,1.0,All singers play instruments,1.0,No instruments
100,100,9550,Adzera,10140,0.85,0.23,0.46,0.54,0.54,0.54,0.54,0.54,0.54,0.0,0.85,0.23,0.23,0.54,0.69,0.92,0.77,1.0,0.69,0.54,0.31,0.08,1.0,0.69,0.54,1.0,1.0,0.38,1.0,0.0,1.0,0.54,0.46,0.31,0.77,0.77,1.0,4.0,4.0,2.0,Most singers play instruments,3.0,2 kinds of instruments
101,101,2044,Afar,10143,0.15,0.15,0.15,0.31,0.08,0.08,0.31,0.08,0.08,0.54,0.69,0.08,0.23,0.08,0.69,0.92,1.0,1.0,0.08,0.31,0.54,0.08,1.0,0.69,0.31,1.0,1.0,1.0,1.0,0.54,1.0,0.77,0.46,0.31,0.31,0.54,0.54,1.0,1.0,,,1.0,No instruments
102,102,2042,Afar,10143,0.62,0.23,0.46,0.54,0.77,1.0,0.54,0.77,1.0,0.77,0.46,0.23,0.46,0.23,0.69,0.85,0.54,1.0,0.08,0.31,0.77,0.08,0.77,0.85,0.54,1.0,1.0,0.69,0.54,0.77,0.54,0.77,0.62,0.42,0.42,0.31,0.77,6.0,7.0,1.0,All singers play instruments,1.0,No instruments
103,103,2049,Afar,10143,0.62,0.23,0.46,0.54,0.77,0.77,0.54,1.0,0.77,0.77,0.46,0.23,0.46,0.23,0.69,0.92,1.0,1.0,0.31,0.08,0.31,0.08,1.0,0.69,0.54,1.0,1.0,0.69,1.0,0.77,1.0,0.77,0.62,0.31,0.54,0.54,0.77,7.0,7.0,1.0,All singers play instruments,1.0,No instruments
104,104,2043,Afar,10143,0.77,0.23,0.46,0.54,0.77,0.77,0.54,1.0,0.77,0.54,0.46,0.23,0.23,0.23,0.69,0.92,0.77,1.0,0.69,0.54,0.77,0.08,0.54,0.69,0.54,0.69,1.0,0.69,0.54,0.54,0.54,0.77,0.62,0.42,0.42,0.54,0.77,6.0,6.0,1.0,All singers play instruments,1.0,No instruments
105,105,2046,Afar,10143,0.77,0.08,0.08,1.0,0.77,1.0,0.08,0.08,0.08,0.54,0.46,0.23,0.08,0.08,0.69,0.77,1.0,0.85,0.31,0.54,0.54,0.46,0.77,0.85,0.54,1.0,1.0,0.69,0.54,0.54,0.54,0.77,0.62,0.42,0.42,0.54,0.77,5.0,0.0,,,,
106,106,2047,Afar,10143,0.77,0.08,0.08,1.0,0.77,0.54,0.08,0.08,0.08,0.54,0.85,0.23,0.08,0.08,0.69,0.54,0.54,0.85,0.69,0.77,0.77,0.23,0.54,0.38,0.54,0.69,1.0,0.08,0.08,0.54,1.0,0.77,0.62,0.42,0.54,0.54,0.77,7.0,0.0,,,,
107,107,2048,Afar,10143,0.77,0.08,0.08,0.54,0.77,0.77,0.54,1.0,0.77,0.54,0.46,0.23,0.23,0.23,0.69,0.54,0.77,1.0,0.08,0.54,0.54,0.08,0.54,0.69,0.77,1.0,1.0,0.38,0.54,0.54,0.54,0.77,0.62,0.31,0.54,0.54,0.77,7.0,7.0,1.0,All singers play instruments,1.0,No instruments
108,108,2045,Afar,10143,0.85,0.23,0.46,0.54,0.77,1.0,0.54,1.0,0.77,0.31,0.85,0.23,0.23,0.23,0.69,0.62,1.0,1.0,0.85,0.77,0.77,0.08,0.77,0.69,0.54,1.0,1.0,0.38,0.54,0.31,0.54,0.54,0.46,0.31,0.42,0.42,0.77,5.0,5.0,1.0,All singers play instruments,1.0,No instruments
109,109,408,Afridi,10176,0.15,0.62,0.54,0.31,0.08,0.08,0.54,0.31,0.54,0.08,1.0,0.08,0.85,0.54,1.0,0.38,0.08,0.62,0.08,0.54,0.54,0.08,0.54,0.38,0.77,0.08,0.08,0.08,0.54,0.08,1.0,0.08,0.08,0.08,0.31,0.54,0.31,1.0,2.0,1.0,All singers play instruments,2.0,1 kind of instrument
110,110,407,Afridi,10176,0.54,0.62,0.54,0.77,0.31,0.31,0.77,0.31,0.54,0.08,1.0,0.38,0.85,0.54,0.08,0.38,0.08,0.85,0.31,0.54,0.54,0.08,0.54,0.23,0.77,0.08,0.38,0.08,0.54,0.08,1.0,0.08,0.08,0.08,0.31,0.54,0.31,2.0,2.0,1.0,All singers play instruments,2.0,1 kind of instrument
111,111,20460,Afro-Cuban,14180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
112,112,20462,Afro-Cuban,14180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
113,113,20463,Afro-Cuban,14180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
114,114,9439,Afro-Cuban,14180,0.62,1.0,0.85,1.0,1.0,1.0,1.0,0.0,1.0,0.31,0.46,0.23,0.46,0.85,0.69,0.38,0.77,0.46,0.85,0.54,0.54,1.0,0.77,0.69,0.54,0.69,1.0,1.0,1.0,0.31,1.0,0.42,0.46,0.54,0.77,0.54,0.31,4.0,6.0,4.0,Some singers play instruments,7.0,6 kinds of instruments
115,115,1657,Afro-Cuban,14180,0.69,1.0,0.85,1.0,1.0,1.0,1.0,1.0,1.0,0.77,0.46,0.23,0.46,0.85,0.69,0.23,0.54,0.08,0.85,0.77,0.54,0.77,0.77,0.69,0.77,0.85,1.0,0.85,1.0,0.77,1.0,0.42,0.62,0.77,0.54,0.31,0.54,4.0,6.0,1.0,All singers play instruments,8.0,7 kinds of instruments
116,116,482,Afro-Cuban,14180,0.77,0.92,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.08,0.85,0.23,0.46,0.69,1.0,0.08,0.54,0.08,0.08,0.54,0.54,0.62,1.0,0.69,0.77,0.69,1.0,0.69,0.54,0.08,1.0,0.54,0.62,1.0,0.77,0.54,0.54,6.0,2.0,1.0,All singers play instruments,2.0,1 kind of instrument
117,117,2015,Aha Makhav,21594,0.15,0.08,0.08,0.31,0.08,0.08,0.08,0.08,0.08,0.77,0.85,0.08,0.08,0.08,0.69,0.69,0.77,0.08,0.69,0.54,0.77,0.08,1.0,0.38,0.31,1.0,1.0,0.38,1.0,0.77,1.0,1.0,0.46,0.54,0.54,0.54,0.54,1.0,0.0,,,,
118,118,2016,Aha Makhav,21594,0.15,0.15,0.15,0.31,0.08,0.08,0.31,0.08,0.08,0.77,0.46,0.08,0.46,0.08,0.69,0.23,0.77,0.08,0.31,0.54,0.77,0.08,1.0,0.69,0.54,1.0,1.0,0.38,1.0,0.77,0.54,0.54,0.62,0.31,0.31,0.54,0.77,1.0,1.0,,,1.0,No instruments
119,119,2017,Aha Makhav,21594,0.15,0.15,0.15,0.31,0.08,0.08,0.31,0.08,0.08,0.54,0.85,0.08,0.23,0.08,0.85,0.23,0.77,0.08,0.08,0.54,0.77,0.08,1.0,0.69,0.54,1.0,1.0,0.38,1.0,0.54,1.0,1.0,0.62,0.31,0.31,0.54,0.54,1.0,1.0,,,1.0,No instruments
120,120,2018,Aha Makhav,21594,0.15,0.15,0.15,0.31,0.08,0.08,0.31,0.08,0.08,0.77,0.85,0.08,0.46,0.08,0.69,1.0,0.77,1.0,0.31,0.31,0.77,0.08,1.0,0.38,0.54,1.0,1.0,0.38,0.54,0.77,1.0,0.54,0.62,0.54,0.54,0.54,0.77,1.0,1.0,,,1.0,No instruments
121,121,2021,Aha Makhav,21594,0.15,0.08,0.08,0.31,0.08,0.08,0.08,0.08,0.08,0.54,0.46,0.08,0.08,0.08,0.69,0.69,0.77,1.0,0.31,0.54,0.77,0.08,1.0,0.69,0.54,1.0,1.0,0.38,1.0,0.54,1.0,0.77,0.62,0.31,0.54,0.54,0.54,1.0,0.0,,,,
122,122,2019,Aha Makhav,21594,0.62,0.15,0.15,0.54,0.54,1.0,0.31,0.08,0.08,0.54,0.85,0.23,0.46,0.08,0.69,0.15,0.77,0.08,0.08,0.31,0.77,0.08,1.0,0.69,0.54,1.0,1.0,0.38,1.0,0.54,1.0,0.77,0.62,0.31,0.54,0.54,0.54,3.0,1.0,,,1.0,No instruments
123,123,2020,Aha Makhav,21594,0.62,0.15,0.15,0.54,0.77,0.77,0.31,0.08,0.08,0.54,0.85,0.23,0.23,0.08,0.69,0.23,0.42,0.08,0.31,0.54,0.54,0.08,1.0,0.69,0.54,1.0,1.0,0.38,0.54,0.54,0.54,0.54,0.62,0.31,0.31,0.54,0.77,3.0,1.0,,,1.0,No instruments
124,124,2022,Aha Makhav,21594,0.62,0.15,0.15,0.54,0.31,0.77,0.31,0.08,0.08,0.77,0.46,0.23,0.46,0.08,0.69,0.69,0.54,0.08,0.08,0.31,0.77,0.08,1.0,0.38,0.54,1.0,1.0,0.08,0.54,0.77,0.54,0.77,0.62,0.31,0.31,0.42,0.77,3.0,1.0,,,1.0,No instruments
125,125,2023,Aha Makhav,21594,0.62,0.15,0.15,0.54,0.54,1.0,0.31,0.08,0.08,0.77,0.85,0.23,0.23,0.08,0.69,0.62,0.54,1.0,0.31,0.31,0.77,0.08,1.0,0.69,0.54,1.0,1.0,0.38,0.54,0.77,0.54,0.77,0.62,0.31,0.31,0.42,0.54,3.0,1.0,,,1.0,No instruments
126,126,2024,Aha Makhav,21594,0.62,0.15,0.15,0.54,0.54,0.77,0.31,0.08,0.08,0.77,0.85,0.23,0.46,0.08,0.38,0.69,0.54,1.0,0.31,0.31,0.54,0.08,1.0,0.69,0.54,1.0,1.0,0.38,1.0,0.77,0.54,0.54,0.62,0.31,0.31,0.42,0.77,3.0,1.0,,,1.0,No instruments
127,127,3465,Ahtna,10979,0.38,0.15,0.38,0.54,0.31,0.54,0.54,0.77,0.77,0.54,0.46,0.08,0.23,0.23,0.69,0.46,0.77,0.69,0.31,0.77,0.77,0.08,0.77,0.85,0.77,1.0,1.0,0.38,1.0,0.54,0.54,0.54,0.62,0.54,0.54,0.31,0.77,3.0,1.0,1.0,All singers play instruments,2.0,1 kind of instrument
128,128,3466,Ahtna,10979,0.38,0.62,0.38,0.54,0.31,0.54,0.54,1.0,0.77,0.77,0.46,0.23,0.23,0.54,0.69,0.85,0.77,0.85,0.08,0.31,0.77,0.08,1.0,0.85,0.54,1.0,1.0,0.69,1.0,0.77,0.54,0.54,0.62,0.54,0.54,0.31,0.77,3.0,2.0,1.0,All singers play instruments,1.0,No instruments
129,129,3467,Ahtna,10979,0.38,0.15,0.15,1.0,0.31,0.31,0.31,0.08,0.08,0.54,0.46,0.23,0.85,0.08,1.0,0.46,0.77,0.23,0.08,0.54,0.77,0.46,1.0,0.23,0.31,1.0,0.69,0.69,0.54,0.54,1.0,0.77,0.62,0.54,0.54,0.54,0.77,3.0,1.0,,,1.0,No instruments
130,130,3468,Ahtna,10979,0.38,0.15,0.15,1.0,0.54,0.54,0.31,0.08,0.08,0.54,0.85,0.23,0.85,0.08,0.69,0.46,0.54,0.69,0.08,0.31,0.77,0.62,1.0,0.23,0.31,1.0,1.0,0.69,1.0,0.54,1.0,0.77,0.62,0.54,0.77,0.54,0.77,3.0,1.0,,,1.0,No instruments
131,131,3473,Ahtna,10979,0.38,0.15,0.46,0.54,0.31,0.54,0.54,1.0,0.77,1.0,0.85,0.23,0.23,0.23,0.69,0.92,0.77,1.0,0.08,0.31,0.77,0.08,1.0,0.38,0.31,1.0,1.0,1.0,0.54,1.0,1.0,0.77,0.62,0.31,0.31,0.31,0.77,2.0,2.0,1.0,All singers play instruments,1.0,No instruments
132,132,3474,Ahtna,10979,0.38,0.15,0.46,0.54,0.54,0.54,0.31,1.0,0.77,0.77,0.85,0.23,0.23,0.23,0.69,0.92,0.54,1.0,0.08,0.54,0.77,0.08,0.77,0.38,0.54,1.0,1.0,0.69,0.54,0.77,1.0,0.77,0.62,0.54,0.54,0.54,0.77,3.0,2.0,1.0,All singers play instruments,1.0,No instruments
133,133,3469,Ahtna,10979,0.46,0.15,0.15,0.54,0.31,0.54,0.31,0.08,0.08,0.54,0.85,0.23,0.23,0.08,0.69,0.46,0.77,0.46,0.08,0.54,0.77,0.08,0.77,0.69,0.54,1.0,1.0,0.38,1.0,0.54,0.54,0.54,0.62,0.54,0.54,0.31,0.77,4.0,2.0,,,1.0,No instruments
134,134,3470,Ahtna,10979,0.46,0.15,0.38,1.0,0.31,0.31,0.54,1.0,0.77,0.77,0.46,0.23,0.23,0.23,0.69,0.46,0.77,0.38,0.31,0.77,0.77,0.46,0.77,0.69,0.54,1.0,1.0,0.69,1.0,0.77,0.54,0.77,0.62,0.77,1.0,0.31,0.77,4.0,2.0,1.0,All singers play instruments,1.0,No instruments
135,135,3471,Ahtna,10979,0.46,0.15,0.15,0.54,0.54,0.54,0.31,0.08,0.08,0.54,0.46,0.23,0.23,0.08,0.69,0.46,0.77,0.38,0.08,0.54,1.0,0.08,0.77,0.38,0.54,1.0,1.0,0.38,1.0,0.54,0.54,0.77,0.62,0.54,0.54,0.54,0.54,4.0,1.0,,,1.0,No instruments
136,136,3472,Ahtna,10979,0.46,0.15,0.46,0.54,0.54,0.54,0.54,1.0,0.77,0.77,0.46,0.23,0.23,0.23,0.69,0.46,0.77,0.23,0.31,0.77,0.77,0.08,0.77,0.69,0.54,1.0,1.0,0.69,1.0,0.77,0.54,0.77,0.62,0.54,0.54,0.31,0.77,4.0,2.0,1.0,All singers play instruments,1.0,No instruments
137,137,891,Aitape,10220,0.15,0.08,0.08,0.31,0.08,0.08,0.08,0.08,0.08,0.54,0.85,0.08,0.08,0.08,0.69,0.85,0.77,0.85,0.08,0.31,0.77,0.08,0.54,0.23,0.31,0.38,1.0,0.69,0.54,0.54,1.0,0.77,0.62,0.54,0.54,1.0,1.0,1.0,0.0,,,,
138,138,9572,Ajie,10231,0.15,0.08,0.08,0.31,0.08,0.08,0.08,0.08,0.08,0.31,0.46,0.08,0.08,0.08,0.69,0.85,1.0,0.92,0.69,0.19,0.08,0.08,1.0,0.85,0.31,0.69,0.08,1.0,1.0,0.31,1.0,0.77,0.62,0.54,0.54,0.77,0.54,1.0,0.0,,,,
139,139,9571,Ajie,10231,0.38,0.15,0.15,1.0,0.77,1.0,0.31,0.08,0.08,0.08,0.46,1.0,0.23,0.08,0.69,0.77,0.08,1.0,0.08,0.31,1.0,0.77,1.0,0.85,0.31,1.0,0.08,1.0,1.0,0.08,1.0,0.77,0.62,0.77,0.77,0.54,0.54,2.0,1.0,,,1.0,No instruments
140,140,9573,Ajie,10231,0.38,0.08,0.08,0.54,0.77,0.54,0.08,0.08,0.08,0.31,0.46,0.23,0.08,0.08,0.69,0.85,0.77,0.92,1.0,0.08,0.77,0.08,1.0,0.85,0.31,0.69,0.08,1.0,1.0,0.31,1.0,0.77,0.46,0.31,0.31,0.77,0.54,2.0,0.0,,,,
141,141,9570,Ajie,10231,0.46,0.08,0.08,1.0,0.77,0.54,0.08,0.08,0.08,0.54,0.46,1.0,0.08,0.08,0.69,0.85,0.08,1.0,1.0,0.31,0.54,0.08,1.0,0.69,0.31,0.69,0.08,1.0,1.0,0.54,1.0,0.77,0.46,0.77,0.54,0.77,0.54,2.0,0.0,,,,
142,142,9574,Ajie,10231,0.69,1.0,1.0,0.54,1.0,0.77,1.0,0.54,1.0,0.08,0.85,0.23,0.0,0.85,0.69,0.77,0.54,0.85,1.0,1.0,0.31,0.08,1.0,1.0,0.77,0.69,0.69,0.69,1.0,0.08,1.0,0.31,0.46,0.54,1.0,0.54,1.0,5.0,5.0,,,2.0,1 kind of instrument
143,143,9568,Ajie,10231,0.92,0.38,0.69,1.0,1.0,1.0,0.54,1.0,1.0,0.77,0.46,0.69,0.35,0.54,0.0,1.0,1.0,1.0,1.0,0.77,0.54,0.77,1.0,0.85,0.77,0.69,0.69,1.0,1.0,0.77,1.0,0.54,0.62,0.77,0.77,0.31,0.77,6.0,6.0,1.0,All singers play instruments,4.0,3 kinds of instruments
144,144,9569,Ajie,10231,0.92,0.08,0.08,1.0,1.0,1.0,0.08,0.08,0.08,0.31,0.85,1.0,0.08,0.08,0.69,0.77,0.77,0.85,1.0,1.0,0.54,0.77,1.0,0.69,0.77,1.0,0.08,1.0,0.54,0.31,1.0,0.54,0.62,0.54,0.54,0.54,0.77,8.0,0.0,,,,
145,145,9565,Ajie,10231,1.0,0.23,1.0,1.0,0.77,1.0,1.0,1.0,0.77,0.77,0.46,1.0,0.46,0.69,0.69,0.85,0.77,1.0,0.0,0.54,0.77,1.0,1.0,0.85,0.31,1.0,1.0,0.69,0.54,0.77,1.0,0.54,0.0,0.54,0.31,0.54,0.77,2.0,6.0,3.0,Ensemble 3,3.0,2 kinds of instruments
